"","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","sales","salary","income"
"1845",0.37,0.51,2,154,3,1,1,0,"sales","low",33212
"1846",0.43,0.56,2,129,3,0,1,0,"sales","low",33172
"1847",0.46,0.53,2,161,3,0,1,0,"sales","low",21587
"1848",0.09,0.84,6,269,4,0,1,0,"sales","low",34152
"1849",0.78,0.86,5,274,5,0,1,0,"sales","low",39832
"1850",0.45,0.53,2,159,3,0,1,0,"sales","low",22752
"1851",0.42,0.47,2,135,3,0,1,0,"sales","low",36731
"1852",0.46,0.53,2,147,3,0,1,0,"sales","low",33446
"1853",0.39,0.49,2,142,3,0,1,0,"sales","low",38822
"1854",0.36,0.51,2,130,3,0,1,0,"sales","low",38974
"1855",0.43,0.53,2,147,3,0,1,0,"sales","medium",57611
"1856",0.85,0.87,5,246,5,1,1,0,"sales","medium",51082
"1857",0.11,0.92,6,281,4,0,1,0,"sales","medium",56409
"1858",0.11,0.9,6,253,4,0,1,0,"sales","medium",62824
"1859",0.38,0.47,2,128,3,0,1,0,"sales","medium",55995
"1860",0.43,0.57,2,129,3,0,1,0,"sales","medium",53683
"1861",0.75,1,5,223,6,0,1,0,"accounting","medium",60426
"1862",0.11,0.92,6,269,4,0,1,0,"accounting","medium",61026
"1863",0.1,0.9,7,269,4,0,1,0,"accounting","medium",45074
"1864",0.1,0.81,7,244,5,0,1,0,"hr","medium",40208
"1865",0.37,0.5,2,154,3,0,1,0,"hr","medium",53530
"1866",0.11,0.93,5,140,5,0,1,0,"hr","medium",67812
"1867",0.45,0.46,2,159,3,0,1,0,"hr","high",75003
"1868",0.44,0.48,2,158,3,0,1,0,"technical","low",29411
"1869",0.44,0.56,2,133,3,0,1,0,"technical","medium",42122
"1870",0.11,0.77,6,247,4,0,1,0,"technical","medium",63953
"1871",0.79,0.93,5,268,5,0,1,0,"technical","medium",61589
"1872",0.8,0.9,5,267,5,0,1,0,"technical","medium",44773
"1873",0.1,0.87,7,251,5,0,1,0,"technical","low",28558
"1874",0.09,0.93,6,279,4,0,1,0,"technical","low",38211
"1875",0.7,0.84,6,161,4,0,1,0,"technical","low",38960
"1876",0.72,0.84,4,256,5,0,1,0,"technical","low",37566
"1877",0.11,0.8,6,304,4,0,1,0,"technical","low",38335
"1878",0.39,0.51,2,137,3,0,1,0,"technical","low",38422
"1879",0.4,0.49,2,144,3,0,1,0,"support","low",36383
"1880",0.43,0.54,2,142,3,0,1,0,"support","low",38246
"1881",0.76,0.87,5,262,5,0,1,0,"support","low",37863
"1882",0.4,0.48,2,142,3,0,1,0,"support","low",38577
"1883",0.09,0.89,6,282,4,0,1,0,"support","low",22496
"1884",0.37,0.54,2,157,3,0,1,0,"support","low",34930
"1885",0.87,0.91,5,228,5,0,1,0,"support","low",39407
"1886",0.1,0.86,6,283,4,0,1,0,"support","low",39337
"1887",0.11,0.86,6,286,4,0,1,0,"support","low",32762
"1888",0.43,0.5,2,148,3,0,1,0,"support","low",32782
"1889",0.1,0.81,6,245,4,0,1,0,"support","low",37159
"1890",0.11,0.95,6,279,4,0,1,0,"technical","low",35724
"1891",0.85,0.87,5,245,5,0,1,0,"technical","low",37568
"1892",0.37,0.49,2,138,3,0,1,0,"technical","low",36504
"1893",0.44,0.52,2,141,3,0,1,0,"management","low",27046
"1894",0.1,0.83,7,302,5,0,1,0,"IT","medium",43770
"1895",0.11,0.89,6,268,4,0,1,0,"IT","medium",56192
"1896",0.87,0.88,5,240,5,0,1,0,"IT","medium",66272
"1897",0.39,0.49,2,127,3,0,1,0,"IT","medium",44364
"1898",0.1,0.94,7,264,4,0,1,0,"IT","medium",63789
"1899",0.44,0.53,2,155,3,0,1,0,"product_mng","medium",58248
"1900",0.4,0.49,2,143,3,0,1,0,"product_mng","medium",43331
"1901",0.76,0.98,5,217,6,0,1,0,"product_mng","medium",66986
"1902",0.46,0.55,2,147,3,0,1,0,"product_mng","medium",56282
"1903",0.9,0.92,4,271,5,0,1,0,"IT","medium",54396
"1904",0.85,0.87,4,273,5,0,1,0,"RandD","medium",43181
"1905",0.1,0.78,5,285,4,1,1,0,"RandD","medium",51631
"1906",0.43,0.49,2,131,3,0,1,0,"RandD","high",79335
"1907",0.2,0.5,5,135,6,0,1,0,"RandD","low",33674
"1908",0.81,0.92,5,239,5,0,1,0,"RandD","medium",49392
"1909",0.83,0.85,5,237,5,0,1,0,"marketing","medium",49665
"1910",0.14,0.75,4,277,5,1,1,0,"sales","medium",58238
"1911",0.1,0.84,5,303,5,0,1,0,"accounting","medium",47324
"1912",0.91,0.98,4,242,6,0,1,0,"support","low",38821
"1913",0.37,0.57,2,158,3,0,1,0,"technical","low",33320
"1914",0.42,0.57,2,147,3,1,1,0,"management","low",33684
"1915",0.39,0.68,2,282,5,0,1,0,"marketing","low",38422
"1916",0.39,0.54,2,154,3,0,1,0,"marketing","low",36194
"1917",0.44,0.52,2,149,3,0,1,0,"marketing","low",34438
"1918",0.37,0.45,2,149,3,0,1,0,"sales","low",37842
"1919",0.39,0.53,2,146,3,0,1,0,"sales","low",35750
"1920",0.72,0.94,4,258,5,0,1,0,"sales","low",35448
"1921",0.37,0.49,2,148,3,0,1,0,"sales","low",29968
"1922",0.82,0.94,5,236,5,0,1,0,"sales","low",36372
"1923",0.42,0.52,2,134,3,0,1,0,"sales","low",35728
"1924",0.59,1,2,155,5,0,1,0,"sales","low",33619
"1925",0.82,0.86,5,257,5,0,1,0,"sales","low",25690
"1926",0.73,0.97,6,189,2,0,1,0,"sales","low",35886
"1927",0.78,0.66,3,164,3,0,1,0,"sales","low",24571
"1928",0.09,0.95,6,271,4,0,1,0,"sales","low",20575
"1929",0.1,0.97,6,280,4,0,1,0,"sales","low",35673
"1930",0.45,0.46,2,149,3,0,1,0,"sales","low",38940
"1931",0.83,0.81,5,219,5,0,1,0,"sales","low",37602
"1932",0.43,0.51,2,128,3,0,1,0,"sales","low",39508
"1933",0.4,0.47,2,128,3,0,1,0,"sales","medium",41993
"1934",0.43,0.46,2,157,3,0,1,0,"sales","medium",53503
"1935",0.78,0.93,4,225,5,0,1,0,"sales","medium",49220
"1936",0.39,0.45,2,140,3,0,1,0,"sales","medium",46777
"1937",0.11,0.97,6,310,4,0,1,0,"accounting","medium",49428
"1938",0.36,0.52,2,143,3,0,1,0,"accounting","medium",57735
"1939",0.36,0.54,2,153,3,0,1,0,"accounting","medium",67853
"1940",0.1,0.79,7,310,4,0,1,0,"hr","medium",56773
"1941",0.4,0.47,2,136,3,0,1,0,"hr","medium",58792
"1942",0.81,0.85,4,251,6,0,1,0,"hr","medium",41130
"1943",0.4,0.47,2,144,3,0,1,0,"hr","medium",45780
"1944",0.09,0.93,6,296,4,0,1,0,"technical","medium",48728
"1945",0.76,0.89,5,238,5,0,1,0,"technical","high",77559
"1946",0.73,0.93,5,162,4,0,1,0,"technical","low",34535
"1947",0.38,0.49,2,137,3,0,1,0,"technical","medium",45530
"1948",0.72,0.84,5,257,5,0,1,0,"technical","medium",55486
"1949",0.4,0.56,2,148,3,0,1,0,"technical","medium",57429
"1950",0.91,0.99,5,254,5,0,1,0,"technical","medium",61315
"1951",0.85,0.85,4,247,6,0,1,0,"technical","low",38466
"1952",0.9,0.7,5,206,4,0,1,0,"technical","low",34090
"1953",0.46,0.55,2,145,3,0,1,0,"technical","low",26652
"1954",0.43,0.57,2,159,3,1,1,0,"technical","low",38316
"1955",0.89,0.88,5,228,5,1,1,0,"support","low",29058
"1956",0.09,0.81,6,257,4,0,1,0,"support","low",38361
"1957",0.4,0.48,2,155,3,0,1,0,"support","low",39848
"1958",0.76,0.83,6,293,6,0,1,0,"support","low",39088
"1959",0.4,0.57,2,151,3,0,1,0,"support","low",34012
"1960",0.37,0.48,2,160,3,0,1,0,"support","low",37723
"1961",0.37,0.53,2,143,3,0,1,0,"support","low",29929
"1962",0.11,0.96,6,280,4,0,1,0,"support","low",28084
"1963",0.37,0.52,2,158,3,0,1,0,"support","low",19728
"1964",0.09,0.89,7,310,4,0,1,0,"support","low",33784
"1965",0.88,0.86,5,258,5,0,1,0,"support","low",30203
"1966",0.84,0.94,5,262,5,0,1,0,"technical","low",29142
"1967",0.1,0.98,6,265,4,0,1,0,"technical","low",35001
"1968",0.41,0.47,2,143,3,1,1,0,"technical","low",31526
"1969",0.84,0.91,5,232,6,0,1,0,"management","low",37684
"1970",0.41,0.55,2,161,3,0,1,0,"IT","low",35018
"1971",0.53,0.76,5,132,6,0,1,0,"IT","low",29767
"1972",0.42,0.47,2,139,3,1,1,0,"IT","medium",60322
"1973",0.36,0.5,2,131,3,0,1,0,"IT","medium",45226
"1974",0.38,0.52,2,161,3,0,1,0,"IT","medium",53436
"1975",0.36,0.48,2,152,3,0,1,0,"product_mng","medium",52057
"1976",0.46,0.54,2,138,3,0,1,0,"product_mng","medium",53835
"1977",0.37,0.47,2,159,3,1,1,0,"product_mng","medium",60378
"1978",0.42,0.49,2,153,3,0,1,0,"product_mng","medium",51542
"1979",0.44,0.56,2,156,3,0,1,0,"IT","medium",42800
"1980",0.92,0.82,5,265,5,0,1,0,"RandD","medium",41089
"1981",0.1,0.79,6,301,5,0,1,0,"RandD","medium",55684
"1982",0.76,1,4,220,6,0,1,0,"RandD","medium",49122
"1983",0.11,0.79,6,247,4,0,1,0,"RandD","medium",59989
"1984",0.43,0.48,2,136,3,0,1,0,"RandD","high",75960
"1985",0.4,0.49,2,160,3,0,1,0,"marketing","low",21395
"1986",0.11,0.84,7,310,4,0,1,0,"sales","medium",58154
"1987",0.84,0.82,5,240,5,0,1,0,"accounting","medium",65439
"1988",0.84,0.84,5,238,5,0,1,0,"support","medium",63685
"1989",0.51,0.6,7,243,5,0,1,0,"technical","medium",59003
"1990",0.66,0.91,5,248,4,0,1,0,"management","low",39881
"1991",0.42,0.56,2,137,3,0,1,0,"marketing","low",28809
"1992",0.38,0.49,2,155,3,0,1,0,"marketing","low",22112
"1993",0.15,0.63,7,229,3,0,1,0,"marketing","low",34067
"1994",0.38,0.53,2,140,3,0,1,0,"sales","low",38804
"1995",0.43,0.54,2,156,3,0,1,0,"sales","low",23607
"1996",0.37,0.57,2,147,3,0,1,0,"sales","low",28062
"1997",0.11,0.92,7,293,4,0,1,0,"sales","low",37583
"1998",0.41,0.53,2,157,3,0,1,0,"sales","low",34895
"1999",0.84,0.96,4,247,5,0,1,0,"sales","low",34479
"2000",0.4,0.51,2,148,3,0,1,0,"sales","low",23276
"2001",0.58,0.74,4,215,3,0,0,0,"sales","low",36308
"2002",0.82,0.67,2,202,3,0,0,0,"sales","low",38124
"2003",0.45,0.69,5,193,3,0,0,0,"sales","low",29276
"2004",0.78,0.82,5,247,3,0,0,0,"sales","low",38133
"2005",0.49,0.6,3,214,2,0,0,0,"sales","low",33998
"2006",0.36,0.95,3,206,4,0,0,0,"sales","low",37434
"2007",0.54,0.37,2,176,2,0,0,0,"sales","low",27538
"2008",0.99,0.91,5,136,4,0,0,0,"sales","low",29800
"2009",0.5,0.75,6,127,3,0,0,0,"sales","low",27976
"2010",0.74,0.64,4,268,3,0,0,0,"sales","low",30620
"2011",0.56,0.58,4,258,3,0,0,0,"sales","medium",56302
"2012",0.34,0.39,2,136,3,0,0,0,"sales","medium",42119
"2013",0.48,0.94,5,255,6,0,0,0,"accounting","medium",48957
"2014",0.73,0.62,3,218,3,0,0,0,"accounting","medium",54851
"2015",0.59,0.87,3,268,4,0,0,0,"accounting","medium",64145
"2016",0.81,0.57,3,224,2,0,0,0,"hr","medium",53751
"2017",0.9,0.66,3,231,3,0,0,0,"hr","medium",69110
"2018",0.41,0.84,6,191,6,0,0,0,"hr","medium",43312
"2019",0.89,0.92,4,165,5,0,0,0,"hr","medium",51156
"2020",0.48,0.84,4,252,3,0,0,0,"technical","medium",51281
"2021",0.79,0.97,5,266,2,0,0,0,"technical","medium",54477
"2022",0.98,0.66,5,248,3,0,0,0,"technical","medium",42041
"2023",0.75,0.7,4,144,4,0,0,0,"technical","high",70619
"2024",1,0.41,4,174,3,0,0,0,"technical","low",39364
"2025",0.24,0.82,5,179,6,0,0,0,"technical","medium",55583
"2026",0.84,0.43,6,246,4,0,0,0,"technical","medium",58444
"2027",0.56,0.86,4,201,3,1,0,0,"technical","medium",49183
"2028",0.92,0.93,4,208,3,0,0,0,"technical","medium",50091
"2029",0.61,0.98,3,267,3,0,0,0,"technical","low",31585
"2030",0.84,0.77,4,262,4,0,0,0,"technical","low",28235
"2031",0.85,0.59,3,235,3,0,0,0,"support","low",33162
"2032",0.67,0.57,2,160,4,0,0,0,"support","low",39546
"2033",0.54,0.94,4,267,4,0,0,0,"support","low",38890
"2034",0.75,0.56,5,175,4,0,0,0,"support","low",33539
"2035",0.82,0.79,4,224,2,0,0,0,"support","low",37133
"2036",0.76,0.6,4,177,2,0,0,0,"support","low",36662
"2037",0.19,0.53,6,191,4,0,0,0,"support","low",38776
"2038",0.61,0.41,3,138,3,0,0,0,"support","low",33002
"2039",0.51,0.8,3,218,2,1,0,0,"support","low",35892
"2040",0.52,0.88,3,179,2,1,0,0,"support","low",37655
"2041",0.74,0.58,3,241,3,0,0,0,"support","low",34546
"2042",0.98,0.91,4,240,3,0,0,0,"technical","low",38380
"2043",0.71,0.92,3,202,4,0,0,0,"technical","low",30386
"2044",0.33,0.88,6,260,3,0,0,0,"technical","low",35878
"2045",0.98,0.97,3,196,3,0,0,0,"management","low",38181
"2046",0.52,0.59,2,176,3,1,0,0,"IT","low",39076
"2047",0.84,0.65,2,140,3,0,0,0,"IT","low",38562
"2048",0.87,0.5,3,242,2,0,0,0,"IT","low",26283
"2049",0.48,0.85,3,279,4,0,0,0,"IT","low",30497
"2050",0.58,0.55,4,202,3,0,0,0,"IT","medium",52490
"2051",0.58,0.84,5,228,3,0,0,0,"product_mng","medium",40627
"2052",0.73,0.69,4,171,3,0,0,0,"product_mng","medium",45536
"2053",0.68,0.54,4,153,3,0,0,0,"product_mng","medium",54292
"2054",0.41,0.68,3,165,3,1,0,0,"product_mng","medium",69243
"2055",0.85,0.6,3,182,3,0,0,0,"IT","medium",58495
"2056",0.54,0.7,5,239,5,0,0,0,"RandD","medium",52341
"2057",0.81,0.61,5,231,2,0,0,0,"RandD","medium",50912
"2058",0.7,0.52,4,255,3,0,0,0,"RandD","medium",54391
"2059",0.63,0.66,4,237,2,1,0,0,"RandD","medium",50056
"2060",0.68,0.54,3,251,2,0,0,0,"RandD","medium",57101
"2061",0.7,0.53,4,178,2,0,0,0,"marketing","medium",57599
"2062",0.82,0.65,4,148,3,0,0,0,"sales","high",70549
"2063",0.72,0.94,4,240,4,0,0,0,"accounting","low",36450
"2064",0.77,0.78,3,269,3,0,0,0,"support","medium",68153
"2065",0.86,0.91,4,147,3,0,0,0,"technical","medium",66416
"2066",0.15,0.97,3,198,5,0,0,0,"management","medium",41496
"2067",0.81,0.99,5,143,3,0,0,0,"marketing","medium",53938
"2068",0.93,0.98,3,238,2,0,0,0,"marketing","low",38635
"2069",0.62,0.74,4,213,4,0,0,0,"marketing","low",36240
"2070",0.53,0.81,3,226,3,1,0,0,"sales","low",35067
"2071",0.86,0.99,3,169,2,1,0,0,"sales","low",37601
"2072",0.92,0.65,4,238,2,0,0,0,"sales","low",39744
"2073",0.97,0.83,4,202,3,0,0,0,"sales","low",39034
"2074",0.39,0.78,2,205,6,1,0,0,"sales","low",35518
"2075",0.45,0.66,3,111,4,0,0,0,"sales","low",31236
"2076",0.41,0.47,4,104,3,0,0,0,"sales","low",36771
"2077",0.51,0.69,3,212,3,0,0,0,"sales","low",23311
"2078",0.74,0.62,4,236,4,0,0,0,"sales","low",32564
"2079",0.69,0.57,5,245,2,1,0,0,"sales","low",31681
"2080",0.84,0.64,4,267,4,0,0,0,"sales","low",38004
"2081",0.69,0.66,5,106,5,0,0,0,"sales","low",39081
"2082",0.93,0.53,5,198,3,0,0,0,"sales","low",30134
"2083",0.33,0.45,6,239,3,0,0,0,"sales","low",32067
"2084",0.25,0.65,5,220,3,0,0,0,"sales","low",37406
"2085",0.63,0.59,5,224,3,0,0,0,"sales","low",34260
"2086",0.81,0.62,3,100,3,0,0,0,"sales","low",37141
"2087",0.12,0.87,4,244,5,0,0,0,"sales","low",36989
"2088",0.52,0.66,4,139,3,0,0,0,"sales","low",34939
"2089",0.57,0.51,2,152,2,0,0,0,"accounting","medium",54563
"2090",0.84,0.58,4,208,3,0,0,0,"accounting","medium",40359
"2091",0.6,0.95,5,205,3,0,0,0,"accounting","medium",61708
"2092",0.73,0.44,2,194,6,0,0,0,"hr","medium",46977
"2093",0.2,0.58,3,209,5,0,0,0,"hr","medium",46464
"2094",0.58,0.9,3,212,3,0,0,0,"hr","medium",52966
"2095",0.48,0.56,2,151,3,0,0,0,"hr","medium",59159
"2096",0.54,0.67,4,282,6,0,0,0,"technical","medium",63642
"2097",0.86,1,4,256,3,0,0,0,"technical","medium",44879
"2098",0.94,0.83,2,185,3,1,0,0,"technical","medium",43664
"2099",0.76,0.74,5,132,3,0,0,0,"technical","medium",48164
"2100",0.61,0.95,5,233,3,0,0,0,"technical","medium",63456
"2101",0.56,0.94,4,215,2,0,0,0,"technical","high",76577
"2102",1,0.74,3,220,4,0,0,0,"technical","low",30211
"2103",0.15,0.53,6,222,3,0,0,0,"technical","medium",58107
"2104",0.19,0.58,5,182,2,0,0,0,"technical","medium",42654
"2105",0.17,0.73,5,258,4,0,0,0,"technical","medium",41175
"2106",0.71,0.57,3,209,2,0,0,0,"technical","medium",47739
"2107",0.86,0.79,3,242,2,0,0,0,"support","low",38095
"2108",0.59,0.88,4,155,3,1,0,0,"support","low",35832
"2109",0.74,0.76,5,104,4,0,0,0,"support","low",19496
"2110",0.98,0.92,4,201,3,1,0,0,"support","low",29910
"2111",0.93,0.75,5,143,3,0,0,0,"support","low",27773
"2112",1,0.92,5,161,3,1,0,0,"support","low",39460
"2113",0.59,0.81,4,200,2,0,0,0,"support","low",25442
"2114",0.98,0.55,4,255,2,0,0,0,"support","low",26652
"2115",0.35,0.5,5,227,2,0,0,0,"support","low",35906
"2116",0.42,0.96,3,270,6,0,0,0,"support","low",33096
"2117",0.61,0.85,5,230,3,0,0,0,"support","low",27836
"2118",0.78,0.72,5,270,3,1,0,0,"technical","low",38271
"2119",0.93,0.52,4,200,3,0,0,0,"technical","low",36086
"2120",0.5,0.95,5,207,3,0,0,0,"technical","low",28674
"2121",0.67,0.51,5,182,3,0,0,0,"management","low",38523
"2122",0.75,0.85,4,234,3,0,0,0,"IT","low",23904
"2123",0.79,0.51,4,237,2,0,0,0,"IT","low",36038
"2124",0.84,0.89,4,187,2,1,0,0,"IT","low",35066
"2125",0.72,0.5,3,257,6,0,0,0,"IT","low",24743
"2126",0.57,0.48,2,194,2,0,0,0,"IT","low",34550
"2127",0.73,0.52,4,162,3,0,0,0,"product_mng","low",37753
"2128",0.74,0.58,4,148,2,0,0,0,"product_mng","medium",59186
"2129",0.52,0.83,4,210,2,0,0,0,"product_mng","medium",50630
"2130",0.56,0.76,3,213,2,1,0,0,"product_mng","medium",46737
"2131",0.76,0.68,4,189,2,1,0,0,"IT","medium",45746
"2132",0.82,0.93,4,185,2,0,0,0,"RandD","medium",59745
"2133",0.76,0.83,3,186,2,1,0,0,"RandD","medium",69246
"2134",0.62,0.59,3,128,3,0,0,0,"RandD","medium",63900
"2135",0.48,0.8,4,268,3,0,0,0,"RandD","medium",54701
"2136",0.64,0.77,3,213,3,1,0,0,"RandD","medium",54000
"2137",0.74,0.82,4,142,2,0,0,0,"marketing","medium",58442
"2138",0.52,0.43,2,199,2,0,0,0,"sales","medium",44615
"2139",0.67,0.5,4,157,2,0,0,0,"accounting","medium",49373
"2140",0.71,0.76,5,172,2,1,0,0,"support","high",75832
"2141",0.72,0.63,3,176,3,1,0,0,"technical","low",38929
"2142",0.33,0.58,2,183,2,0,0,0,"management","medium",67643
"2143",0.91,0.56,4,270,2,0,0,0,"marketing","medium",69192
"2144",0.88,0.68,5,157,4,1,0,0,"marketing","medium",62704
"2145",0.96,0.6,4,185,3,0,0,0,"marketing","medium",51162
"2146",0.97,0.68,3,167,3,0,0,0,"sales","low",36888
"2147",0.27,0.59,5,226,5,0,0,0,"sales","low",27855
"2148",0.65,0.64,3,223,4,0,0,0,"sales","low",29426
"2149",0.68,0.73,3,257,3,0,0,0,"sales","low",36105
"2150",0.68,0.46,4,143,3,0,0,0,"sales","low",36807
"2151",0.69,0.74,3,215,2,0,0,0,"sales","low",36732
"2152",0.79,0.99,3,194,4,0,0,0,"sales","low",34834
"2153",0.74,0.92,5,193,3,0,0,0,"sales","low",38183
"2154",0.8,0.83,3,163,3,0,0,0,"sales","low",27826
"2155",0.38,0.94,5,252,5,0,0,0,"sales","low",36814
"2156",0.26,0.83,3,168,3,0,0,0,"sales","low",39145
"2157",0.81,0.86,3,231,3,0,0,0,"sales","low",38246
"2158",0.67,0.54,2,141,2,0,0,0,"sales","low",29082
"2159",0.55,0.81,4,260,2,0,0,0,"sales","low",27665
"2160",0.87,0.71,3,132,2,0,0,0,"sales","low",39400
"2161",0.46,0.69,2,159,2,0,0,0,"sales","low",35859
"2162",0.63,0.57,4,177,3,1,0,0,"sales","low",37535
"2163",0.54,0.96,4,248,3,0,0,0,"sales","low",26013
"2164",1,0.49,3,185,2,0,0,0,"sales","low",31461
"2165",0.97,0.66,4,149,2,0,0,0,"accounting","low",37820
"2166",0.9,0.92,3,152,3,0,0,0,"accounting","low",35632
"2167",0.75,0.7,3,129,3,0,0,0,"accounting","medium",61951
"2168",0.92,0.84,4,208,2,0,0,0,"hr","medium",64721
"2169",0.8,0.94,4,136,2,0,0,0,"hr","medium",41120
"2170",0.57,0.81,3,142,2,0,0,0,"hr","medium",40380
"2171",0.81,0.94,3,225,4,0,0,0,"hr","medium",48270
"2172",0.64,0.6,3,143,3,0,0,0,"technical","medium",52286
"2173",0.71,0.54,4,215,3,0,0,0,"technical","medium",47372
"2174",0.35,0.58,3,229,6,1,0,0,"technical","medium",54605
"2175",0.88,0.81,5,193,5,0,0,0,"technical","medium",60658
"2176",0.13,0.59,5,160,5,0,0,0,"technical","medium",60085
"2177",0.82,0.73,4,195,5,1,0,0,"technical","medium",42926
"2178",0.17,0.92,4,189,2,0,0,0,"technical","medium",59048
"2179",0.21,0.82,4,207,5,0,0,0,"technical","high",70659
"2180",0.89,0.47,4,108,3,0,0,0,"technical","low",39238
"2181",0.2,0.72,6,224,4,0,0,0,"technical","medium",52660
"2182",0.99,0.81,5,180,3,1,0,0,"technical","medium",41785
"2183",0.26,0.85,6,152,4,0,0,0,"support","medium",60712
"2184",0.22,0.53,4,244,2,0,0,0,"support","medium",51546
"2185",0.79,0.84,3,176,3,0,0,0,"support","low",28256
"2186",0.73,0.79,4,145,2,1,0,0,"support","low",35449
"2187",0.83,0.54,3,149,3,0,0,0,"support","low",38017
"2188",0.42,0.54,3,122,4,0,0,0,"support","low",36050
"2189",0.18,0.8,2,110,5,0,0,0,"support","low",32590
"2190",0.92,0.91,4,222,2,0,0,0,"support","low",24095
"2191",0.87,0.52,3,237,3,0,0,0,"support","low",35745
"2192",0.72,0.65,4,224,3,0,0,0,"support","low",37251
"2193",0.64,0.58,5,115,5,0,0,0,"support","low",25994
"2194",1,0.66,4,180,3,0,0,0,"technical","low",35151
"2195",0.83,0.65,4,162,3,0,0,0,"technical","low",29388
"2196",0.98,0.58,4,136,3,0,0,0,"technical","low",31804
"2197",0.7,0.87,3,260,2,0,0,0,"management","low",34286
"2198",0.9,0.79,4,150,2,0,0,0,"IT","low",20007
"2199",0.55,0.99,4,248,3,0,0,0,"IT","low",32424
"2200",0.78,0.84,3,233,3,1,0,0,"IT","low",29639
"2201",0.89,0.53,5,272,3,0,0,0,"IT","low",33371
"2202",0.17,0.59,3,197,5,0,0,0,"IT","low",36011
"2203",0.14,0.64,5,164,5,0,0,0,"product_mng","low",21490
"2204",0.85,0.57,4,216,2,0,0,0,"product_mng","low",34441
"2205",0.84,0.79,4,266,3,1,0,0,"product_mng","low",32176
"2206",0.7,0.69,3,102,4,1,0,0,"product_mng","medium",40084
"2207",0.16,0.98,5,284,5,0,0,0,"IT","medium",62764
"2208",0.51,0.69,3,145,2,1,0,0,"RandD","medium",58622
"2209",0.6,0.89,3,167,4,0,0,0,"RandD","medium",46287
"2210",0.5,0.63,3,172,2,0,0,0,"RandD","medium",40225
"2211",0.43,0.39,5,198,5,0,0,0,"RandD","medium",41451
"2212",0.5,0.7,4,201,4,0,0,0,"RandD","medium",48569
"2213",0.91,0.89,4,197,4,0,0,0,"marketing","medium",67671
"2214",0.65,0.93,4,270,2,0,0,0,"sales","medium",55496
"2215",0.59,0.52,2,149,3,0,0,0,"accounting","medium",44542
"2216",0.89,0.56,3,256,3,0,0,0,"support","medium",45620
"2217",0.97,0.6,3,162,3,0,0,0,"technical","medium",66426
"2218",0.56,0.97,5,163,2,0,0,0,"management","high",75525
"2219",0.76,0.93,3,266,3,1,0,0,"marketing","low",27960
"2220",0.28,0.55,4,208,4,0,0,0,"marketing","medium",44157
"2221",0.75,0.51,4,138,4,0,0,0,"marketing","medium",56715
"2222",0.78,0.81,4,232,3,0,0,0,"sales","medium",46258
"2223",0.26,0.63,6,100,4,0,0,0,"sales","medium",69279
"2224",0.53,0.72,2,172,5,0,0,0,"sales","low",36993
"2225",0.25,0.41,3,133,6,1,0,0,"sales","low",35975
"2226",0.82,0.51,3,234,3,0,0,0,"sales","low",39521
"2227",0.71,0.57,2,183,4,0,0,0,"sales","low",34245
"2228",0.61,0.95,4,174,4,0,0,0,"sales","low",36974
"2229",0.89,0.68,3,175,2,0,0,0,"sales","low",38462
"2230",0.57,0.78,3,109,3,1,0,0,"sales","low",30434
"2231",0.93,0.8,4,248,3,0,0,0,"sales","low",35689
"2232",0.61,0.84,5,104,4,0,0,0,"sales","low",23924
"2233",0.56,0.62,3,154,2,0,0,0,"sales","low",35916
"2234",0.7,0.89,6,214,2,0,0,0,"sales","low",32111
"2235",0.9,0.64,4,209,4,0,0,0,"sales","low",37037
"2236",0.15,0.74,6,212,2,0,0,0,"sales","low",31535
"2237",0.39,0.36,3,168,3,1,0,0,"sales","low",28706
"2238",0.74,0.72,4,176,3,0,0,0,"sales","low",39679
"2239",0.7,0.61,4,163,4,1,0,0,"sales","low",39422
"2240",0.72,0.93,4,148,2,0,0,0,"sales","low",31189
"2241",0.61,0.97,3,137,3,0,0,0,"accounting","low",19609
"2242",0.96,1,5,162,3,0,0,0,"accounting","low",37906
"2243",0.7,0.59,4,216,3,0,0,0,"accounting","low",37606
"2244",0.92,0.49,3,240,2,0,0,0,"hr","low",35077
"2245",0.72,0.56,4,176,2,0,0,0,"hr","medium",56720
"2246",0.53,0.75,6,192,6,0,0,0,"hr","medium",49220
"2247",0.67,0.85,3,160,4,0,0,0,"hr","medium",54075
"2248",0.78,0.8,4,194,2,1,0,0,"technical","medium",64753
"2249",0.53,0.75,4,239,2,1,0,0,"technical","medium",64516
"2250",0.9,0.48,4,204,3,0,0,0,"technical","medium",54295
"2251",0.16,0.9,5,258,3,0,0,0,"technical","medium",48856
"2252",0.62,0.38,3,257,3,0,0,0,"technical","medium",57707
"2253",0.62,0.98,4,137,3,0,0,0,"technical","medium",58230
"2254",0.22,0.52,6,175,4,0,0,0,"technical","medium",47536
"2255",0.91,0.82,3,183,3,0,0,0,"technical","medium",67406
"2256",0.87,0.74,4,190,4,0,0,0,"technical","medium",41704
"2257",0.95,0.69,3,225,2,0,0,0,"technical","high",83216
"2258",0.99,0.75,3,215,3,0,0,0,"technical","low",38206
"2259",0.99,0.57,3,176,4,1,0,0,"support","medium",48483
"2260",0.77,0.99,4,153,3,1,0,0,"support","medium",49938
